external_id,player_id,name,firstname,lastname,full_name,nationality,teams,team_countries,leagues,current_name_ko,current_short_name_ko,method,matched_name,name_ko,short_name_ko,current_quality_bad
247,188,C. Gakpo,Cody Mathès,Gakpo,Cody Mathès Gakpo,Netherlands,Liverpool; Netherlands,England; Netherlands,FA Cup; Premier League; UEFA Champions League; World Cup,코디 각포,각포,verified-seed-csv,player_translation_epl_2025.csv,코디 각포,각포,False
248,15782,H. Lozano,Hirving Rodrigo,Lozano Bahena,Hirving Rodrigo Lozano Bahena,Mexico,Mexico,Mexico,World Cup,이르빙 로사노,로사노,verified-seed-csv,player_translation_world_cup_2022.csv,이르빙 로사노,로사노,False
249,762,D. Malen,Donyell,Malen,Donyell Malen,Netherlands,AS Roma; Aston Villa,England; Italy,FA Cup; League Cup; Premier League; UEFA Europa League,도니얼 말런,말런,verified-seed-csv,player_translation_epl_2025.csv,도니얼 말런,말런,False
250,665,J. Piroe,Joël Mohammed,Ramzan Piroe,Joël Mohammed Ramzan Piroe,Netherlands,Leeds,England,FA Cup; League Cup; Premier League,요엘 피루,피루,verified-seed-csv,player_translation_epl_2025_remaining.csv,요엘 피루,피루,False
253,429,A. Areola,Alphonse Francis,Areola,Alphonse Francis Areola,France,France; West Ham,England; France,FA Cup; League Cup; Premier League; World Cup,알퐁스 아레올라,아레올라,verified-seed-csv,player_translation_epl_2025_remaining.csv,알퐁스 아레올라,아레올라,False
256,15228,Dani Alves,Daniel,Alves da Silva,Daniel Alves da Silva,Brazil,Brazil,Brazil,World Cup,다니 아우베스,아우베스,verified-seed-csv,player_translation_world_cup_2022.csv,다니 아우베스,아우베스,False
257,1215,Marquinhos,Marcos,Aoás Corrêa,Marcos Aoás Corrêa,Brazil,Brazil; Paris Saint Germain,Brazil; France,UEFA Champions League; World Cup,마르키뉴스,르키뉴스,wikidata-ko-label,Marcos Aoás Corrêa,마르쿠스 아오아스 코헤아,코헤아,False
258,15343,Juan Bernat,Juan,Bernat Velasco,Juan Bernat Velasco,Spain,,,,,,wikidata-ko-label,Juan Bernat Velasco,후안 베르나트,베르나트,False
259,4382,Thiago Silva,Thiago,Emiliano da Silva,Thiago Emiliano da Silva,Brazil,Brazil; FC Porto,Brazil; Portugal,UEFA Europa League; World Cup,치아구 시우바,시우바,verified-seed-csv,player_translation_uel_2025_remaining.csv,치아구 시우바,시우바,False
261,1282,T. Kehrer,Jan Thilo,Kehrer,Jan Thilo Kehrer,Germany,Germany; Monaco,France; Germany,UEFA Champions League; World Cup,얀 틸로 케러,케러,verified-seed-csv,player_translation_ucl_2025_remaining.csv,얀 틸로 케러,케러,False
262,1216,P. Kimpembe,Presnel,Kimpembe,Presnel Kimpembe,France,,,,,,wikidata-ko-label,Presnel Kimpembe,프레스넬 킴펨베,킴펨베,False
264,4043,T. Meunier,Thomas André A.,Meunier,Thomas André A. Meunier,Belgium,Belgium; Lille,Belgium; France,UEFA Europa League; World Cup,토마스 뫼니에,뫼니에,verified-seed-csv,player_translation_uel_2025_remaining.csv,토마스 뫼니에,뫼니에,False
266,1668,Á. Di María,Ángel Fabián,Di María Hernández,Ángel Fabián Di María Hernández,Argentina,Argentina,Argentina,World Cup,앙헬 디 마리아,마리아,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,앙헬 디 마리아,마리아,False
267,16268,J. Draxler,Julian,Draxler,Julian Draxler,Germany,,,,,,wikidata-ko-label,Julian Draxler,율리안 드락슬러,드락슬러,False
269,457,C. Nkunku,Christopher Alan,Nkunku,Christopher Alan Nkunku,France,,,,,,wikidata-ko-label,Christopher Alan Nkunku,크리스토페르 은쿤쿠,은쿤쿠,False
271,16308,L. Paredes,Leandro Daniel,Paredes,Leandro Daniel Paredes,Argentina,Argentina,Argentina,World Cup,레안드로 파레데스,파레데스,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,레안드로 파레데스,파레데스,False
272,1133,A. Rabiot,Adrien Thibault Marie,Rabiot-Provost,Adrien Thibault Marie Rabiot-Provost,France,France,France,World Cup,아드리앵 라비오,라비오,wikidata-ko-label,Adrien Rabiot-Provost,아드리앙 라비오,라비오,False
274,15319,E. Cavani,Edinson Roberto,Cavani Gómez,Edinson Roberto Cavani Gómez,Uruguay,Uruguay,Uruguay,World Cup,에딘손 카바니,카바니,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,에딘손 카바니,카바니,False
275,16907,E. Choupo-Moting,Eric Maxim,Choupo-Moting,Eric Maxim Choupo-Moting,Cameroon,Cameroon,Cameroon,World Cup,에릭 막심 추포 모팅,추포 모팅,verified-seed-csv,player_translation_world_cup_2022.csv,에릭 막심 추포 모팅,추포 모팅,False
276,15210,Neymar,Neymar,da Silva Santos Júnior,Neymar da Silva Santos Júnior,Brazil,Brazil,Brazil,World Cup,네이마르,네이마르,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,네이마르,네이마르,False
277,15147,M. Diaby,Moussa,Diaby,Moussa Diaby,France,,,,,,wikidata-ko-label,Moussa Diaby,무사 디아비,디아비,False
278,2511,Kylian Mbappé,Kylian,Mbappé Lottin,Kylian Mbappé Lottin,France,France; Real Madrid,France; Spain,UEFA Champions League; World Cup,킬리안 음바페,음바페,wikidata-ko-label,Kylian Mbappé Lottin,킬리안 음바페,음바페,False
280,189,Alisson Becker,Alisson Ramsés,Becker,Alisson Ramsés Becker,Brazil,Brazil; Liverpool,Brazil; England,FA Cup; Premier League; UEFA Champions League; World Cup,알리송 베케르,알리송,verified-seed-csv,player_translation_epl_2025.csv,알리송 베케르,알리송,False
281,631,C. Kelleher,Caoimhín Odhrán,Kelleher,Caoimhín Odhrán Kelleher,Republic of Ireland,Brentford,England,FA Cup; League Cup; Premier League,퀴빈 켈러허,켈러허,verified-seed-csv,player_translation_epl_2025.csv,퀴빈 켈러허,켈러허,False
282,2896,S. Mignolet,Simon Luc Hildebert,Mignolet,Simon Luc Hildebert Mignolet,Belgium,Belgium; Club Brugge KV,Belgium,UEFA Champions League; World Cup,시몬 미뇰레,미뇰레,verified-seed-csv,player_translation_ucl_2025_remaining.csv,시몬 미뇰레,미뇰레,False
283,2531,T. Alexander-Arnold,Trent John,Alexander-Arnold,Trent John Alexander-Arnold,England,England; Real Madrid,England; Spain,UEFA Champions League; World Cup,트렌트 알렉산더-아놀드,알렉산더-아놀드,wikidata-ko-label,Trent John Alexander-Arnold,트렌트 알렉산더아널드,알렉산더아널드,False
284,208,J. Gomez,Joseph Dave,Gomez,Joseph Dave Gomez,England,Liverpool,England,FA Cup; League Cup; Premier League; UEFA Champions League,후안 고메즈,고메즈,verified-seed-csv,player_translation_epl_2025.csv,후안 고메즈,고메즈,False
285,169,K. Hoever,Ki-Jana Delano,Hoever,Ki-Jana Delano Hoever,Netherlands,Sheffield Utd; Wolves,England,FA Cup; League Cup; Premier League,키-자나 호에버,호에버,verified-seed-csv,player_translation_epl_2025.csv,키-자나 호에버,호에버,False
287,6045,D. Lovren,Dejan,Lovren,Dejan Lovren,Croatia,Croatia; PAOK,Croatia; Greece,UEFA Europa League; World Cup,데얀 로브렌,로브렌,verified-seed-csv,player_translation_uel_2025_remaining.csv,데얀 로브렌,로브렌,False
289,190,A. Robertson,Andrew Henry,Robertson,Andrew Henry Robertson,Scotland,Liverpool,England,FA Cup; League Cup; Premier League; UEFA Champions League,앤디 로버트슨,로버트슨,verified-seed-csv,player_translation_epl_2025.csv,앤디 로버트슨,로버트슨,False
290,191,V. van Dijk,Virgil,van Dijk,Virgil van Dijk,Netherlands,Liverpool; Netherlands,England; Netherlands,FA Cup; Premier League; UEFA Champions League; World Cup,버질 반 다이크,반 다이크,verified-seed-csv,player_translation_epl_2025.csv,버질 반 다이크,반 다이크,False
292,651,J. Henderson,Jordan Brian,Henderson,Jordan Brian Henderson,England,Brentford; England,England,FA Cup; Premier League; World Cup,조던 헨더슨,헨더슨,verified-seed-csv,player_translation_epl_2025.csv,조던 헨더슨,헨더슨,False
293,192,C. Jones,Curtis Julian,Jones,Curtis Julian Jones,England,Liverpool,England,FA Cup; League Cup; Premier League; UEFA Champions League,커티스 존스,존스,wikidata-ko-label,Curtis Julian Jones,커티스 존스,존스,False
294,3417,N. Keïta,Naby Laye,Keïta,Naby Laye Keïta,Guinea,Ferencvarosi TC,Hungary,UEFA Champions League; UEFA Europa League,나비 케이타,케이타,verified-seed-csv,player_translation_ucl_2025_remaining.csv,나비 케이타,케이타,False
296,558,J. Milner,James Philip,Milner,James Philip Milner,England,Brighton,England,FA Cup; League Cup; Premier League,제임스 밀너,밀너,verified-seed-csv,player_translation_epl_2025.csv,제임스 밀너,밀너,False
297,1805,A. Oxlade-Chamberlain,Alexander Mark David,Oxlade-Chamberlain,Alexander Mark David Oxlade-Chamberlain,England,Beşiktaş,Turkey,UEFA Europa League,알렉산더 마크 데이비드 옥슬레이드-챔버레인,옥슬레이드,verified-seed-csv,player_translation_uel_2025_remaining.csv,알렉산더 마크 데이비드 옥슬레이드-챔버레인,옥슬레이드,False
299,15254,Fabinho,Fábio Henrique,Tavares,Fábio Henrique Tavares,Brazil,Brazil,Brazil,World Cup,파비뉴,파비뉴,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,파비뉴,파비뉴,False
300,16722,G. Wijnaldum,Georginio Gregion Emile,Wijnaldum,Georginio Gregion Emile Wijnaldum,Netherlands,,,,,,wikidata-ko-label,Georginio Gregion Emile Wijnaldum,조르지니오 베이날뒴,베이날뒴,False
301,10838,B. Woodburn,Benjamin Luke,Woodburn,Benjamin Luke Woodburn,Wales,Salford City,England,FA Cup; League Cup,벤자민 루크 우드번,우드번,verified-seed-csv,player_translation_league_cup_2025_final.csv,벤자민 루크 우드번,우드번,False
302,15246,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,Roberto Firmino Barbosa de Oliveira,Brazil,,,,,,wikidata-ko-label,Roberto Firmino Barbosa de Oliveira,호베르투 피르미누,피르미누,False
303,8662,R. Brewster,Rhian Joel,Brewster,Rhian Joel Brewster,England,Derby,England,FA Cup; League Cup,리안 브루스터,브루스터,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,리안 브루스터,브루스터,False
304,15632,S. Mané,Sadio,Mané,Sadio Mané,Senegal,,,,,,wikidata-ko-label,Sadio Mané,사디오 마네,마네,False
305,15090,D. Origi,Divock,Okoth Origi,Divock Okoth Origi,Belgium,,,,,,nationality-phonetic:Belgium:french,Divock Okoth Origi,디보크크 오코트 오리기,오코트,False
306,193,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Mohamed Salah Hamed Mahrous Ghaly,Egypt,Liverpool,England,FA Cup; Premier League; UEFA Champions League,모하메드 살라,살라,verified-seed-csv,player_translation_epl_2025.csv,모하메드 살라,살라,False
307,2580,X. Shaqiri,Xherdan,Shaqiri,Xherdan Shaqiri,Switzerland,FC Basel 1893; Switzerland,Switzerland,UEFA Champions League; UEFA Europa League; World Cup,제르단 샤키리,샤키리,verified-seed-csv,player_translation_ucl_2025_remaining.csv,제르단 샤키리,샤키리,False
312,2184,A. Meret,Alex,Meret,Alex Meret,Italy,Napoli,Italy,UEFA Champions League,알렉스 메렛,메렛,verified-seed-csv,player_translation_ucl_2025_remaining.csv,알렉스 메렛,메렛,False
313,17536,D. Ospina,David,Ospina Ramírez,David Ospina Ramírez,Colombia,,,,다비드 오스피나,오스피나,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,다비드 오스피나,오스피나,False
315,2687,V. Chiricheș,Vlad Iulian,Chiricheș,Vlad Iulian Chiricheș,Romania,FCSB,Romania,UEFA Europa League,블라드 크리케슈,크리케슈,verified-seed-csv,player_translation_uel_2025_remaining.csv,블라드 크리케슈,크리케슈,False
318,15633,K. Koulibaly,Kalidou,Koulibaly,Kalidou Koulibaly,Senegal,Senegal,Senegal,World Cup,칼리두 쿨리발리,쿨리발리,verified-seed-csv,player_translation_world_cup_2022.csv,칼리두 쿨리발리,쿨리발리,False
322,16364,Mário Rui,Mário Rui,Silva Duarte,Mário Rui Silva Duarte,Portugal,,,,,,wikidata-ko-label,Mário Silva,마리우 실바,실바,False
326,15257,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,Brazil,,,,,,wikidata-ko-label,Allan Marques Loureiro,알랑 마르케스 로레이루,로레이루,False
328,1217,Fabián Ruiz,Fabián,Ruiz Peña,Fabián Ruiz Peña,Spain,Paris Saint Germain,France,UEFA Champions League,파비안 루이스,루이스,wikidata-ko-label,Fabián Ruiz Peña,파비안 루이스,루이스,False
329,2291,P. Zieliński,Piotr Sebastian,Zieliński,Piotr Sebastian Zieliński,Poland,Inter; Poland,Italy; Poland,UEFA Champions League; World Cup,피오트르 지엘린스키,지엘린스키,verified-seed-csv,player_translation_ucl_2025_remaining.csv,피오트르 지엘린스키,지엘린스키,False
332,15102,D. Mertens,Dries,Mertens,Dries Mertens,Belgium,Belgium,Belgium,World Cup,드리스 메르턴스,메르턴스,verified-seed-csv,player_translation_world_cup_2022.csv,드리스 메르턴스,메르턴스,False
333,2245,A. Milik,Arkadiusz Krystian,Milik,Arkadiusz Krystian Milik,Poland,Poland,Poland,World Cup,아르카디우시 밀리크,밀리크,verified-seed-csv,player_translation_world_cup_2022.csv,아르카디우시 밀리크,밀리크,False
336,17169,M. Borjan,Milan,Borjan,Milan Borjan,Canada,Canada,Canada,World Cup,밀란 보르얀,보르얀,verified-seed-csv,player_translation_world_cup_2022.csv,밀란 보르얀,보르얀,False
340,15643,S. Babić,Srđan,Babić,Srđan Babić,Serbia,Serbia,Serbia,World Cup,스르잔 바비치,바비치,verified-seed-csv,player_translation_world_cup_2022.csv,스르잔 바비치,바비치,False
349,2909,A. Terzić,Aleksa,Terzić,Aleksa Terzić,Serbia,Red Bull Salzburg,Austria,UEFA Champions League; UEFA Europa League,알렉사 테르지치,테르지치,verified-seed-csv,player_translation_ucl_2025_remaining.csv,알렉사 테르지치,테르지치,False
353,3102,M. Ivanić,Mirko,Ivanić,Mirko Ivanić,Montenegro,FK Crvena Zvezda,Serbia,UEFA Champions League; UEFA Europa League,미르코 이바니치,이바니치,current-clean-ko,player_translation,미르코 이바니치,이바니치,False
360,7060,V. Simić,Veljko,Simić,Veljko Simić,Serbia,,,,,,nationality-phonetic:Serbia:serbian,Veljko Simić,베류코 시미츠,시미츠,False
363,16792,R. Boakye,Richmond,Yiadom Boakye,Richmond Yiadom Boakye,Ghana,,,,,,wikidata-ko-label,Richmond Yiadom Boakye,리치먼드 보아케,보아케,False
364,15669,D. Joveljić,Dejan,Joveljić,Dejan Joveljić,Serbia,,,,,,nationality-phonetic:Serbia:serbian,Dejan Joveljić,데이아느 이오베류이츠,이오베류이츠,False
369,4361,Diogo Costa,Diogo,Meireles da Costa,Diogo Meireles da Costa,Portugal,FC Porto; Portugal,Portugal,UEFA Europa League; World Cup,디오구 코스타,코스타,verified-seed-csv,player_translation_uel_2025_remaining.csv,디오구 코스타,코스타,False
371,15244,Felipe,Felipe Augusto,de Almeida Monteiro,Felipe Augusto de Almeida Monteiro,Brazil,,,,,,wikidata-ko-label,Felipe Augusto de Almeida Monteiro,펠리피 몬테이루,몬테이루,False
372,2532,Éder Militão,Éder Gabriel,Militão,Éder Gabriel Militão,Brazil,Brazil; Real Madrid,Brazil; Spain,UEFA Champions League; World Cup,에더손 밀리타오,밀리타오,wikidata-ko-label,Éder Militão,에데르 밀리탕,밀리탕,False
373,16392,Pepe,Képler Laveran,de Lima Ferreira,Képler Laveran de Lima Ferreira,Portugal,Portugal,Portugal,World Cup,조제 마시아,마시아,verified-seed-csv,player_translation_world_cup_2022.csv,조제 마시아,마시아,False
375,4063,C. Mbemba,Chancel,Mbemba Mangulu,Chancel Mbemba Mangulu,Congo DR,Lille,France,UEFA Europa League,찬셀 엠벰바 만구루,엠벰바,verified-seed-csv,player_translation_uel_2025_remaining.csv,찬셀 엠벰바 만구루,엠벰바,False
378,15243,Alex Telles,Alex,Nicolao Telles,Alex Nicolao Telles,Brazil,Brazil,Brazil,World Cup,알렉스 텔레스,텔레스,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알렉스 텔레스,텔레스,False
380,16366,Otávio,Otávio Edmilson,da Silva Monteiro,Otávio Edmilson da Silva Monteiro,Portugal,Portugal,Portugal,World Cup,오타비우,오타비우,verified-seed-csv,player_translation_world_cup_2022.csv,오타비우,오타비우,False
381,16365,Danilo Pereira,Danilo Luís Hélio,Pereira,Danilo Luís Hélio Pereira,Portugal,Portugal,Portugal,World Cup,다닐루 페레이라,페레이라,verified-seed-csv,player_translation_world_cup_2022.csv,다닐루 페레이라,페레이라,False
382,15762,H. Herrera,Héctor Miguel,Herrera López,Héctor Miguel Herrera López,Mexico,Mexico,Mexico,World Cup,엑토르 미겔 에레라,에레라,verified-seed-csv,player_translation_world_cup_2022.csv,엑토르 미겔 에레라,에레라,False
384,15605,M. Loum,Mamadou,Loum N'Diaye,Mamadou Loum N'Diaye,Senegal,Senegal,Senegal,World Cup,마마두 룸,룸,verified-seed-csv,player_translation_world_cup_2022.csv,마마두 룸,룸,False
386,16846,V. Aboubakar,Vincent,Aboubakar,Vincent Aboubakar,Cameroon,Cameroon,Cameroon,World Cup,뱅상 아부바카르,아부바카르,verified-seed-csv,player_translation_world_cup_2022.csv,뱅상 아부바카르,아부바카르,False
389,15763,J. Corona,Jesús Manuel,Corona Ruíz,Jesús Manuel Corona Ruíz,Mexico,,,,,,wikidata-ko-label,Jesús Corona,호세 데 헤수스 코로나,코로나,False
394,6769,M. Mouandilmadji,Marius,Mouandilmadji,Marius Mouandilmadji,Chad,Samsunspor,Turkey,UEFA Europa League,마리우스 무안딜마지,무안딜마지,verified-seed-csv,player_translation_uel_2025_remaining.csv,마리우스 무안딜마지,무안딜마지,False
399,4239,A. Nübel,Alexander,Nübel,Alexander Nübel,Germany,VfB Stuttgart,Germany,UEFA Europa League,알렉산더 뉘벨,뉘벨,verified-seed-csv,player_translation_uel_2025_remaining.csv,알렉산더 뉘벨,뉘벨,False
