"id","player_id","team_id","eng_name","kor_name","kor_short_name","created_at"
1061,25915,164,Phillipp Mwene,필리프 므네,므네,2025-08-22 14:22:02.043
1069,25378,331,Iver Fossum,이버 포숨,포숨,2025-08-22 14:22:03.103
1185,524,400,D. Kotarski,드미트르 코타르스키,코타르스키,2025-09-20 11:19:09.332
1191,343320,168,E. Ben Seghir,에드리안 벤 세기르,벤 세기르,2025-09-20 11:19:09.787
1203,312840,168,E. Poku,에두아르도 포쿠,포쿠,2025-09-20 11:19:11.542
1253,21694,81,Nayef Aguerd,나예프 아게르드,아게르드,2025-10-01 02:22:48.333
1264,36893,194,Owen Wijndal,오웬 위인달,위인달,2025-10-01 02:22:49.379
1277,47426,81,R. Blanco,로베르토 블랑코,블랑코,2025-10-01 02:22:51.696
1287,25458,211,Dodi Lukebakio,도디 루케바키오,루케바키오,2025-10-01 02:23:06.985
1089,365331,746,Noah Sadiki,노아 사디키,사디키,2025-08-23 13:39:29.153
1102,1146,746,Nordi Mukiele,노르디 무키엘,무키엘,2025-08-23 13:39:30.496
1110,162128,63,Wilfried Gnonto,윌프리드 뇬토,뇬토,2025-08-23 16:04:39.433
1187,15,400,T. Delaney,토마스 델라니,델라니,2025-09-20 11:19:09.333
1196,162037,168,M. Tillman,마르셀 틸만,틸만,2025-09-20 11:19:09.789
1200,15934,400,M. Madsen,마르쿠스 마드센,마드센,2025-09-20 11:19:11.534
1208,395602,400,O. Hojer,오이호어,오이호어,2025-09-20 11:19:12.391
1254,897,81,Mason Greenwood,메이슨 그린우드,그린우드,2025-10-01 02:22:48.335
1255,1465,81,Pierre-Emerick Aubameyang,피에르에메릭 오바메양,오바메양,2025-10-01 02:22:48.335
1261,25321,194,Davy Klaassen,다비 클라센,클라센,2025-10-01 02:22:49.310
1265,38114,194,Ko Itakura,고 이타쿠라,이타쿠라,2025-10-01 02:22:49.381
1274,896,81,A. Gomes,앤젤 고메스,고메스,2025-10-01 02:22:50.935
1275,2973,81,M. Murillo,엠 무리요,무리요,2025-10-01 02:22:50.936
1281,926,81,G. Kondogbia,지안루이지 돈나룸마,돈나룸마,2025-10-01 02:22:51.775
1283,284324,49,Alejandro Garnacho,알레한드로 가르나초,가르나초,2025-10-01 02:23:05.775
1293,645,49,R. Sterling,라힘 스턜링,스턜링,2025-10-01 02:23:09.423
1294,312164,211,J. Wynder,제이 와인더,와인더,2025-10-01 02:23:09.423
1298,31541,327,Haitam Aleesami,하이탐 알리사미,알리사미,2025-10-01 02:23:26.919
1301,151510,327,O. Blomberg,오스카 블롬베리,블롬베리,2025-10-01 02:23:29.617
1304,39287,327,O. Brynhildsen,오드너 브린힐드센,브린힐드센,2025-10-01 02:23:30.386
1099,162076,746,Dennis Cirkin,덴니스 서킨,서킨,2025-08-23 13:39:30.217
1090,336659,746,Chemsdine Talbi,헴스디네 탈비,탈비,2025-08-23 13:39:29.155
1111,80296,63,Lucas Perri,루카스 페리,페리,2025-08-23 16:04:39.438
1188,310199,400,R. Huescas,로베르토 우에스카스,우에스카스,2025-09-20 11:19:09.338
1201,2080,400,V. Claesson,빅토르 클라에손,클라에손,2025-09-20 11:19:11.535
1256,2725,81,Benjamin Pavard,벤자민 파바르,파바르,2025-10-01 02:22:48.338
1266,56283,194,Lucas Rosa,루카스 로사,로사,2025-10-01 02:22:49.384
1278,287109,194,J. McConnell,제임스 맥커넬,맥커넬,2025-10-01 02:22:51.705
1289,161945,211,Georgiy Sudakov,게오르기 수다코프,수다코프,2025-10-01 02:23:06.996
1091,119121,746,Trai Hume,트라이 휴메,휴메,2025-08-23 13:39:29.163
1098,19182,44,Axel Tuanzebe,악셀 투안제베,투안제베,2025-08-23 13:39:30.159
1112,177665,63,Anton Stach,안톤 스타흐,스타흐,2025-08-23 16:04:39.710
1189,2431,400,M. López,마르코 로페스,로페스,2025-09-20 11:19:09.338
1202,386285,400,Y. Zague,와이 자구에,자구에,2025-09-20 11:19:11.538
1257,19030,81,Matt O'Riley,맷 오라일리,오라일리,2025-10-01 02:22:48.340
1267,294684,194,Youri Baas,유리 바스,바스,2025-10-01 02:22:49.387
1276,264470,194,R. Moro,라파엘 모로,모로,2025-10-01 02:22:50.938
1279,31057,81,H. J. Traore,헤라클리우스 제이 트라오레,제이 트라오레,2025-10-01 02:22:51.708
1288,195104,211,Richard Ríos,리차드 리오스,리오스,2025-10-01 02:23:06.987
1291,162098,211,H. Araujo,에릭 아라우조,아라우조,2025-10-01 02:23:08.578
1296,15623,211,A. Bah,알프레드 바하,바하,2025-10-01 02:23:09.432
1299,15704,327,Kasper Høgh,카스퍼 흐어,흐어,2025-10-01 02:23:26.929
1303,39352,327,J. Gundersen,주드 근데르센,근데르센,2025-10-01 02:23:29.624
1311,203456,1393,O. Niang,오스만 냉,냉,2025-10-12 04:34:11.692
1312,127414,1393,A. Ait El Hadj,아드리안 아이트 엘 하지,아이트 엘 하지,2025-10-12 04:34:11.757
1313,4408,1393,A. Zorgane,에이 조르가네,조르가네,2025-10-12 04:34:11.765
1314,37276,1393,K. Scherpen,케이 슈르펜,슈르펜,2025-10-12 04:34:11.779
1315,455438,1393,M. Giger,마이클 기거,기거,2025-10-12 04:34:13.210
1316,271875,1393,L. Patris,루카스 패트리스,패트리스,2025-10-12 04:34:13.267
1317,2710,1393,S. Boufal,소피안 부팔,부팔,2025-10-12 04:34:13.276
1318,359006,1393,M. Fuseini,무하메드 후세이니,후세이니,2025-10-12 04:34:13.633
1319,270201,1393,R. Florucz,라파엘 플로루츠,플로루츠,2025-10-12 04:34:13.638
1320,237819,36,Kevin,해리 케인,케인,2025-10-19 08:09:19.803
1321,1696,36,S. Chukwueze,사무엘 추쿠웨제,추쿠웨제,2025-10-19 08:09:20.573
1322,392482,51,C. Kostoulas,코스툴라스,코스툴라스,2025-10-25 18:07:03.787
1323,343311,51,S. Tzimas,슈제츠니,슈제츠니,2025-10-25 18:15:11.603
1324,319517,55,A. Milambo,알프론스 미람보,미람보,2025-10-25 18:28:47.382
1325,47522,65,Douglas Luiz,더글라스 루이즈,루이즈,2025-11-01 16:33:18.802
1326,641,65,O. Zinchenko,오렉사드르 진첸코,진첸코,2025-11-01 16:33:21.270
1327,18933,65,A. Gunn,알렉스 건,건,2025-11-01 16:33:21.275
1328,7600,48,Igor,이고르,이고르,2025-11-20 07:45:30.597
1329,330238,44,Lucas Pires,루카스 피레스,피레스,2025-11-20 07:45:30.605
1330,64167,49,G. Slonina,그레이슨 슬로니나,슬로니나,2025-11-25 19:57:09.749
1331,2489,157,L. Diaz,루카스 디아즈,디아즈,2025-11-26 19:47:59.844
1332,283058,157,N. Jackson,노이어 잭슨,잭슨,2025-11-26 21:32:50.454
1333,359942,35,M. Akinmboni,엠 아킨보니,아킨보니,2025-12-06 14:42:13.431
1334,343576,35,B. Doak,브랜든 도악,도악,2025-12-06 14:42:13.776
1335,129682,35,A. Adli,아드리언 아들리,아들리,2025-12-06 16:33:53.798
1336,833,63,Jaka Bijol,야카 비욜,비욜,2025-12-06 16:58:23.663
1337,1408,63,S. Bornauw,에스테반 보르나우,보르나우,2025-12-06 19:24:17.897
1338,284300,541,Álvaro Carreras,알바로 카레라스,카레라스,2025-12-10 19:45:52.325
1339,377122,541,Endrick,앤드릭,앤드릭,2025-12-10 21:39:56.110
1340,397997,40,T. Nyoni,티나이 뇨니,뇨니,2025-12-20 19:30:33.776
1341,202854,45,M. Rohl,마티아스 를,를,2025-12-20 19:37:46.448
1342,456206,39,Mateus Mané,마테우스 마네,마네,2025-12-27 14:54:29.356
1343,110153,39,Tolu Arokodare,톨루 아로코다레,아로코다레,2025-12-27 14:54:29.357
1344,66407,39,Ladislav Krejčí,라디슬라프 크레이치,크레이치,2025-12-27 14:54:29.360
1345,171035,39,T. Chirewa,타디오 치레와,치레와,2025-12-27 14:54:30.872
1346,296560,39,J. Tchatchoua,주드 차추아,차추아,2025-12-27 16:21:01.674
1347,19569,63,J. Gelhardt,제이름 젤하트,젤하트,2026-01-01 17:30:26.747
1348,436443,36,J. Kusi Asare,제이 쿠시 아사레,쿠시 아사레,2026-01-04 16:59:18.234
1349,293168,50,Max Alleyne,막스 알레인,알레인,2026-01-17 12:21:28.517
1350,19281,50,Antoine Semenyo,앙투안 세메뇨,세메뇨,2026-01-17 12:21:28.524
1351,557462,33,S. Lacey,에스 레이시,레이시,2026-01-17 12:21:30.034
1352,380681,50,D. Mukasa,다비드 무카사,무카사,2026-01-17 14:09:10.864
1353,6,81,Leonardo Balerdi,레오나르도 발레르디,발레르디,2026-01-21 20:03:55.738
1354,85041,81,Amine Gouiri,아민 구이리,구이리,2026-01-21 20:03:56.183
1355,19364,81,N. Maupay,니얼 마우파이,마우파이,2026-01-21 20:03:58.244
1356,129672,81,T. Vermot,토마스 베르모트,베르모트,2026-01-21 20:03:58.620
1357,361485,35,A. Toth,안드라스 토트,토트,2026-01-24 19:14:10.364
1358,482903,42,M. Salmon,마티아 살몬,살몬,2026-01-25 16:27:24.812
1359,362270,33,E. Wheatley,에단 위틀리,위틀리,2026-01-25 16:27:24.815
1360,329357,65,Zach Abbott,자크 애보트,애보트,2026-02-07 10:59:02.893
1361,25004,65,Stefan Ortega,스테판 오르테가,오르테가,2026-02-07 10:59:02.959
1362,163069,65,L. Netz,루카스 네츠,네츠,2026-02-07 10:59:04.460
1363,199089,65,L. Lucca,루카,루카,2026-02-07 10:59:04.460
1364,70366,65,John Victor,존 빅터,빅터,2026-02-07 10:59:04.958
1365,67972,47,Conor Gallagher,코너 갤러거,갤러거,2026-02-07 12:22:54.435
1366,414455,47,Souza,수자,수자,2026-02-07 13:46:36.905
1367,557460,33,T. Fletcher,토미 플레처,플레처,2026-02-07 14:23:16.746
1368,19484,39,Adam Armstrong,아담 암스트롱,암스트롱,2026-02-07 14:31:48.320
1369,896,39,Angel Gomes,엔젤 고메스,고메스,2026-02-07 14:31:48.395
1370,67971,50,Marc Guéhi,마르크 게이히,게이히,2026-02-08 16:10:05.502
1371,50856,48,Valentín Castellanos,발렌틴 카스테야노스,카스테야노스,2026-02-28 14:56:00.937
1372,21998,48,Axel Disasi,악셀 디사시,디사시,2026-02-28 14:56:01.005
1373,301187,48,Pablo,파블로,파블로,2026-02-28 14:56:05.785
1374,18753,48,A. Traore,아모드 트라오레,트라오레,2026-02-28 16:36:26.520
1375,553065,48,E. Mayers,에릭 메이어스,메이어스,2026-02-28 16:50:36.412
1376,401278,48,M. Kante,응골로 칸테,칸테,2026-02-28 16:50:36.414
1377,278133,36,Oscar Bobb,오스카 보브,보브,2026-03-01 13:56:56.165
1378,544,645,Noa Lang,노아 랑,랑,2026-03-10 17:41:11.267
1379,162000,645,M. Baltaci,미르자 벌타치,벌타치,2026-03-10 17:41:13.558
1381,518567,645,R. Nhaga,르이스 니아가,니아가,2026-03-10 17:41:13.559
1382,180316,40,H. Davies,해리 케인,케인,2026-03-10 17:41:13.559
1384,404443,645,A. Unyay,알 수 없음,수 없음,2026-03-10 17:41:13.591
1380,585709,645,C. Guner,캐리 군너,군너,2026-03-10 17:41:13.558
1383,430,645,B. Sen,비샨,비샨,2026-03-10 17:41:13.561
1385,2195,645,S. Boey,스티븐 보이,보이,2026-03-10 19:31:14.278
1386,509470,541,Thiago Pitarch,티아고 피타르치,피타르치,2026-03-11 19:48:49.272
1387,323591,50,S. Nypan,슈제츠니,슈제츠니,2026-03-11 19:48:51.620
1388,449249,541,F. Mastantuono,프란체스코 마스탄투오노,마스탄투오노,2026-03-11 21:35:12.323
1389,313167,541,M. A. Moran,엠 에이 모란,에이 모란,2026-03-11 21:35:12.327
1390,19194,66,T. Abraham,타미 압라햄,압라햄,2026-03-15 15:19:07.829
1391,380689,47,C. Olusesi,콜린 오루세시,오루세시,2026-03-15 18:04:51.554
1392,557539,47,J. Rowswell,제임스 로즈웰,로즈웰,2026-03-15 18:24:21.357
1393,644,645,L. Sane,레루이 산에,산에,2026-03-18 21:06:40.773
1394,18970,51,Pascal Groß,파스칼 그로스,그로스,2026-03-21 13:41:31.676
1395,2938,44,J. Ward-Prowse,제임스 워드-프라우스,워드-프라우스,2026-03-25 09:06:21.801
1396,47400,541,Andriy Lunin,안드리 루닌,루닌,2026-04-07 18:58:15.202
1397,630895,157,B. Ndiaye,바바카르 노디아예,노디아예,2026-04-07 18:58:17.576
1398,496738,157,W. Mike,윌리엄 마이크,마이크,2026-04-07 18:58:17.577
1399,524214,157,C. Kiala,카프틴 키알라,키알라,2026-04-07 18:58:17.952
1400,498,157,S. Ulreich,울라이히,울라이히,2026-04-07 18:58:17.953
1401,2068,85,Matvey Safonov,맛베이 사포노프,사포노프,2026-04-08 18:51:50.016
1402,471107,85,Q. Ndjantou,엔잔투,엔잔투,2026-04-08 18:51:52.343
1403,265826,47,Antonín Kinský,안토닌 킨스키,킨스키,2026-04-12 12:57:04.277
1404,554280,746,J. T. Bi,제이 티 비,티 비,2026-04-12 12:57:06.193
1405,311543,746,N. Angulo,노에르 앙구로,앙구로,2026-04-12 12:57:06.197
1406,22094,49,Wesley Fofana,웨슬리 포파나,포파나,2026-04-12 15:08:01.855
1407,161907,49,Malo Gusto,말로 구스토,구스토,2026-04-12 15:08:01.870
1408,22160,51,Olivier Boscagli,올리비에 보스칼리,보스칼리,2026-04-18 16:27:38.138
1409,334037,45,T. George,티 조지,조지,2026-04-19 14:39:40.885
1410,978,42,Kai Havertz,카이 하베르츠,하베르츠,2026-04-19 15:32:22.051
1411,22090,42,William Saliba,윌리엄 살리바,살리바,2026-04-19 15:32:22.057
1412,37127,42,Martin Odegaard,마르틴 우드가르드,우드가르드,2026-04-19 15:32:22.058
1413,22224,42,Gabriel Magalhães,가브리엘 마가론,마가론,2026-04-19 15:32:22.062
1414,2937,42,Declan Rice,덱란 라이스,라이스,2026-04-19 15:32:22.122
1415,19163,34,Jacob Murphy,제이콥 머피,머피,2026-04-25 17:07:19.350
1416,31146,34,Sandro Tonali,산드로 토날리,토날리,2026-04-25 17:07:19.381
1417,1463,34,Joe Willock,조 윌록,윌록,2026-04-25 17:07:19.382
1418,18961,34,Dan Burn,댄 번,번,2026-04-25 17:07:19.383
1419,18911,34,Nick Pope,닉 포프,포프,2026-04-25 17:07:19.386
1420,19959,42,Ben White,벤 화이트,화이트,2026-04-25 17:07:19.388
1421,10135,34,Bruno Guimarães,브루노 기마란예스,기마란예스,2026-04-25 17:07:19.390
1422,315237,34,William Osula,윌리엄 오수라,오수라,2026-04-25 17:07:19.390
1423,328105,34,Lewis Miley,루이스 마일리,마일리,2026-04-25 17:07:19.419
1424,127769,42,G. Martinelli,게브리엘 마르티넬리,마르티넬리,2026-04-25 17:43:58.915
1425,18778,34,H. Barnes,하비어 바른스,바른스,2026-04-25 17:56:58.919
1426,1460,42,B. Saka,부코요 사카,사카,2026-04-25 18:11:29.057
1427,313245,42,M. Lewis-Skelly,엠 루이스-스켈리,루이스-스켈리,2026-04-25 18:11:29.058
1428,18767,530,Ademola Lookman,아데몰라 룩만,룩만,2026-04-29 18:57:11.777
1429,162012,530,Matteo Ruggeri,마테오 루제리,루제리,2026-04-29 18:57:11.839
1430,30399,530,Dávid Hancko,다비드 한코,한코,2026-04-29 18:57:11.839
1431,393193,55,K. Furo,케이 후로,후로,2026-05-02 15:50:42.727
1432,157052,42,Riccardo Calafiori,리카르도 칼라피오리,칼라피오리,2026-05-02 16:06:22.546
1433,19480,36,Harrison Reed,해리슨 리드,리드,2026-05-02 16:06:22.552
1434,1161,36,Emile Smith Rowe,에밀 스미스 로우,스미스 로우,2026-05-02 16:06:22.554
1435,1946,42,Leandro Trossard,레안드로 트로사르,트로사르,2026-05-02 16:06:22.554
1436,2920,36,Timothy Castagne,티모시 카스타뉴,카스타뉴,2026-05-02 16:06:22.555
1437,152967,36,Calvin Bassey,칼빈 바시,바시,2026-05-02 16:06:22.555
1438,643,42,Gabriel Jesus,가브리엘 제주스,제주스,2026-05-02 17:55:12.373
1439,195106,36,Rodrigo Muniz,로드리고 무니즈,무니즈,2026-05-02 18:04:22.287
1440,162453,85,L. Chevalier,르안 셔발리에,셔발리에,2026-05-06 19:04:24.313
1441,568042,157,M. Cardozo,마르틴 카르도소,카르도소,2026-05-06 19:04:24.319
1443,286616,49,Filip Jørgensen,필립 요르겐센,요르겐센,2026-05-09 11:06:19.326
1442,6716,40,Alexis Mac Allister,알렉시스 맥알리스터,맥알리스터,2026-05-09 11:06:19.326
1444,284,40,J. Gomez,후안 고메즈,고메즈,2026-05-09 13:05:49.003
1445,412759,52,J. Canvot,주드 캔보트,캔보트,2026-05-14 04:58:23.142
1446,129711,52,B. Johnson,브랜든 존슨,존슨,2026-05-14 04:58:23.218
1447,2032,52,J. S. Larsen,제이 에스 라슨,에스 라슨,2026-05-14 04:58:24.196
1448,26303,52,B. Sosa,베르너 소사,소사,2026-05-14 04:58:24.663
1449,137303,52,E. Guessand,에드슨 게산,게산,2026-05-14 04:58:24.732
1450,464004,66,Alysson,알리송,알리송,2026-05-15 18:56:48.643
